5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
5,0.0,
10,13.541666666666666,
10,0.0,
10,0.0,
10,3.883495145631068,
10,1.0,
10,6.666666666666667,
10,0.0,
10,14.0625,
10,0.0,
10,8.474576271186441,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,22.01834862385321,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,4.901960784313726,
10,9.183673469387756,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.6896551724137931,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,7.377049180327869,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,0.0,
10,3.4188034188034186,
10,0.0,
10,0.0,
15,0.8064516129032258,
15,0.7874015748031497,
15,9.473684210526315,
15,13.291139240506329,
15,0.0,
15,0.0,
15,4.672897196261682,
15,1.1560693641618498,
15,1.6,
15,30.208333333333332,
15,14.173228346456693,
15,4.1420118343195265,
15,2.142857142857143,
15,0.0,
15,2.5641025641025643,
15,0.0,
15,4.0,
15,24.59016393442623,
15,9.523809523809524,
15,18.58974358974359,
15,11.864406779661017,
15,5.426356589147287,
15,2.898550724637681,
15,1.680672268907563,
15,0.0,
15,2.5316455696202533,
15,0.0,
15,0.0,
15,9.900990099009901,
15,0.0,
15,6.214689265536723,
15,9.523809523809524,
15,0.0,
15,0.0,
15,5.9523809523809526,
15,0.0,
15,16.949152542372882,
15,16.78832116788321,
15,7.017543859649122,
15,0.0,
15,3.875968992248062,
15,0.0,
15,5.147058823529412,
15,0.0,
15,8.264462809917354,
15,0.0,
15,7.534246575342466,
15,10.56338028169014,
15,20.895522388059703,
15,1.4388489208633093,
20,6.32183908045977,
20,26.570048309178745,
20,15.09433962264151,
20,9.803921568627452,
20,8.053691275167786,
20,0.0,
20,9.202453987730062,
20,21.022727272727273,
20,2.0618556701030926,
20,11.21951219512195,
20,3.076923076923077,
20,14.184397163120567,
20,9.722222222222221,
20,2.0100502512562812,
20,2.366863905325444,
20,10.897435897435898,
20,15.151515151515152,
20,10.0,
20,10.526315789473685,
20,21.73913043478261,
20,17.5,
20,0.0,
20,1.1494252873563218,
20,9.486166007905139,
20,21.476510067114095,
20,0.0,
20,2.5641025641025643,
20,0.0,
20,17.431192660550458,
20,4.9504950495049505,
20,0.0,
20,0.0,
20,2.684563758389262,
20,0.0,
20,20.855614973262032,
20,4.545454545454546,
20,2.3255813953488373,
20,14.37125748502994,
20,4.3478260869565215,
20,12.206572769953052,
20,17.142857142857142,
20,0.6369426751592356,
20,2.6881720430107525,
20,15.032679738562091,
20,5.0761421319796955,
20,11.188811188811188,
20,18.333333333333332,
20,20.408163265306122,
20,9.154929577464788,
20,10.185185185185185,
25,8.16326530612245,
25,5.978260869565218,
25,6.829268292682927,
25,11.34020618556701,
25,11.11111111111111,
25,16.862745098039216,
